Signature,Turn,Word,Length,Signature Commonality
0-9-22-13-24-3,22,verity,6,2
0-9-22-23,7,gpcd,4,2
0-9-22-23,22,vers,4,2
0-9-22-0-9-22,5,enaena,6,2
0-9-22-0-9-22,22,verver,6,2
0-9-2-9-22,18,ratan,5,2
0-9-2-9-22,22,vexer,5,2
0-13-7-25-23,14,naumk,5,2
0-13-7-25-23,22,vicus,5,2
0-13-11-5,14,nays,4,2
0-13-11-5,22,viga,4,2
0-13-16-5,2,borg,4,2
0-13-16-5,22,vila,4,2
0-13-16-9,15,obex,4,2
0-13-16-9,22,vile,4,2
0-13-18-5,9,ivan,4,2
0-13-18-5,22,vina,4,2
0-13-18-3,2,bote,4,2
0-13-18-3,22,viny,4,2
0-13-18-18-3,2,botte,5,2
0-13-18-18-3,22,vinny,5,2
0-13-18-25-17,2,botas,5,2
0-13-18-25-17,22,vinum,5,2
0-13-19-16,2,bour,4,2
0-13-19-16,22,viol,4,2
0-13-19-16-5,2,bourg,5,2
0-13-19-16-5,22,viola,5,2
0-13-23-5,2,boyg,4,2
0-13-23-5,22,visa,4,2
0-13-23-12-5-16,15,oblate,6,2
0-13-23-12-5-16,22,vishal,6,2
0-13-24-13,2,bozo,4,2
0-13-24-13,22,viti,4,2
0-13-0-5,9,ivin,4,2
0-13-0-5,22,viva,4,2
0-13-0-9-22,18,reran,5,2
0-13-0-9-22,22,viver,5,2
0-13-0-19,1,anat,4,2
0-13-0-19,22,vivo,4,2
0-19-9,12,leu,3,2
0-19-9,22,voe,3,2
0-19-11-24,16,pian,4,2
0-19-11-24,22,vogt,4,2
0-19-16-9,2,burk,4,2
0-19-16-9,22,vole,4,2
0-19-24-9,16,piny,4,2
0-19-24-9,22,vote,4,2
0-19-24-9-22,16,pinyl,5,2
0-19-24-9-22,22,voter,5,2
0-19-1,19,slt,3,2
0-19-1,22,vow,3,2
0-25-11-12,15,onza,4,2
0-25-11-12,22,vugh,4,2
0-25-16-11,2,barm,4,2
0-25-16-11,22,vulg,4,2
0-25-16-18,2,bart,4,2
0-25-16-18,22,vuln,4,2
0-4-5,11,kop,3,2
0-4-5,23,wab,3,2
0-4-5-8,11,kops,4,2
0-4-5-8,23,wabe,4,2
0-4-6,19,swy,3,2
0-4-6,23,wac,3,2
0-4-7-8,11,kors,4,2
0-4-7-8,23,wade,4,2
0-4-7-22,5,eila,4,2
0-4-7-22,23,wads,4,2
0-4-8-21,19,swan,4,2
0-4-8-21,23,waer,4,2
0-4-9,16,pty,3,2
0-4-9,23,waf,3,2
0-4-10-8,17,quay,4,2
0-4-10-8,23,wage,4,2
0-4-10-11,17,quab,4,2
0-4-10-11,23,wagh,4,2
0-4-10-22,17,quam,4,2
0-4-10-22,23,wags,4,2
0-4-11,16,pta,3,2
0-4-11,23,wah,3,2
0-4-12-23,19,swep,4,2
0-4-12-23,23,wait,4,2
0-4-14-8,17,quey,4,2
0-4-14-8,23,wake,4,2
0-4-14-2,17,ques,4,2
0-4-14-2,23,waky,4,2
0-4-16-8,11,koas,4,2
0-4-16-8,23,wame,4,2
0-4-17-8-2,1,aeric,5,2
0-4-17-8-2,23,waney,5,2
0-4-17-10,11,kobu,4,2
0-4-17-10,23,wang,4,2
0-4-17-14,1,aero,4,2
0-4-17-14,23,wank,4,2
0-4-19,1,aet,3,2
0-4-19,23,wap,3,2
0-4-19-22,9,imbe,4,2
0-4-19-22,23,waps,4,2
0-4-21-9,11,koft,4,2
0-4-21-9,23,warf,4,2
0-4-22,8,hld,3,2
0-4-22,23,was,3,2
0-4-22-23,19,swop,4,2
0-4-22-23,23,wast,4,2
0-4-23,4,dha,3,2
0-4-23,23,wat,3,2
0-4-0-4,11,koko,4,2
0-4-0-4,23,wawa,4,2
0-8-4,19,saw,3,2
0-8-4,23,wea,3,2
0-8-4-15,5,emit,4,2
0-8-4-15,23,weal,4,2
0-8-4-16,15,owse,4,2
0-8-4-16,23,weam,4,2
0-8-4-21,19,sawn,4,2
0-8-4-21,23,wear,4,2
0-8-8-7,7,goon,4,2
0-8-8-7,23,weed,4,2
0-8-8-21,19,saan,4,2
0-8-8-21,23,weer,4,2
0-8-8-22,5,emma,4,2
0-8-8-22,23,wees,4,2
0-8-8-23,7,good,4,2
0-8-8-23,23,weet,4,2
0-8-8-0-8-8,13,muumuu,6,2
0-8-8-0-8-8,23,weewee,6,2
0-8-9,19,sab,3,2
0-8-9,23,wef,3,2
0-8-14-12,19,sage,4,2
0-8-14-12,23,weki,4,2
0-8-15-15,19,sahh,4,2
0-8-15-15,23,well,4,2
0-8-15-22,19,saho,4,2
0-8-15-22,23,wels,4,2
0-8-19-23,19,salp,4,2
0-8-19-23,23,wept,4,2
0-8-21-8,7,gobo,4,2
0-8-21-8,23,were,4,2
0-8-23-4,15,owls,4,2
0-8-23-4,23,weta,4,2
0-8-23-22,19,sapo,4,2
0-8-23-22,23,wets,4,2
0-8-25-8,19,sara,4,2
0-8-25-8,23,weve,4,2
0-11-4-15-2,16,pater,5,2
0-11-4-15-2,23,whaly,5,2
0-11-4-19,10,junc,4,2
0-11-4-19,23,whap,4,2
0-11-4-21,10,june,4,2
0-11-4-21,23,whar,4,2
0-11-4-23,1,alex,4,2
0-11-4-23,23,what,4,2
0-11-4-24,5,epic,4,2
0-11-4-24,23,whau,4,2
0-11-4-24-14,5,epics,5,2
0-11-4-24-14,23,whauk,5,2
0-11-8-8-15,4,dolls,5,2
0-11-8-8-15,23,wheel,5,2
0-11-8-8-16,7,groow,5,2
0-11-8-8-16,23,wheem,5,2
0-11-8-8-21,4,dolly,5,2
0-11-8-8-21,23,wheer,5,2
0-11-8-2,4,dolf,4,2
0-11-8-2,23,whey,4,2
0-11-8-17,10,jura,4,2
0-11-8-17,23,when,4,2
0-11-12-21,4,dopy,4,2
0-11-12-21,23,whir,4,2
0-11-2-22,16,parl,4,2
0-11-2-22,23,whys,4,2
0-11-12-23,4,dopa,4,2
0-11-12-23,23,whit,4,2
0-11-18-7,20,tela,4,3
0-11-18-7,23,whod,4,3
0-11-18-7,24,xipe,4,3
0-11-18-18,20,tell,4,2
0-11-18-18,23,whoo,4,2
0-11-18-19,16,pahi,4,2
0-11-18-19,23,whop,4,2
0-11-18-21-15,20,teloi,5,2
0-11-18-21-15,23,whorl,5,2
0-11-21,9,itd,3,3
0-11-21,23,whr,3,3
0-11-21,24,xis,3,3
0-11-24-7,20,tera,4,2
0-11-24-7,23,whud,4,2
0-11-24-15-14,16,paned,5,2
0-11-24-15-14,23,whulk,5,2
0-11-24-16-19-22,16,panfil,6,2
0-11-24-16-19-22,23,whumps,6,2
0-11-24-3,16,pans,4,2
0-11-24-3,23,whuz,4,2
0-12-6-11,3,coin,4,2
0-12-6-11,23,wich,4,2
0-2-8-22,5,egma,4,2
0-2-8-22,23,wyes,4,2
0-12-10-10-2,3,comme,5,2
0-12-10-10-2,23,wiggy,5,2
0-12-15-8,3,cork,4,2
0-12-15-8,23,wile,4,2
0-12-15-8-22,3,corky,5,2
0-12-15-8-22,23,wiles,5,2
0-12-15-2,3,core,4,2
0-12-15-2,23,wily,4,2
0-12-15-15,3,corr,4,2
0-12-15-15,23,will,4,2
0-12-17-2,3,cote,4,2
0-12-17-2,23,winy,4,2
0-12-17-14,21,ugli,4,2
0-12-17-14,23,wink,4,2
0-2-17-17,25,yapp,4,2
0-2-17-17,23,wynn,4,2
0-12-21-7,6,fram,4,2
0-12-21-7,23,wird,4,2
0-12-21-8,19,sena,4,2
0-12-21-8,23,wire,4,2
0-12-21-15,6,frau,4,2
0-12-21-15,23,wirl,4,2
0-12-22-11,3,coyn,4,2
0-12-22-11,23,wish,4,2
0-2-23-8,19,supa,4,2
0-2-23-8,23,wyte,4,2
0-12-23-11,19,sepd,4,2
0-12-23-11,23,with,4,2
0-12-23-22,3,cozy,4,2
0-12-23-22,23,wits,4,2
0-12-25-8-21,6,frena,5,2
0-12-25-8-21,23,wiver,5,2
0-12-0-12,3,coco,4,2
0-12-0-12,23,wiwi,4,2
0-12-3,15,oar,3,2
0-12-3,23,wiz,3,2
0-15-12-23-2,3,croze,5,2
0-15-12-23-2,23,wlity,5,2
0-18-7-8-17,1,ashir,5,2
0-18-7-8-17,23,woden,5,2
0-18-8,13,meu,3,2
0-18-8,23,woe,3,2
0-18-10-24-15,3,cumar,5,2
0-18-10-24-15,23,wogul,5,2
0-18-14,13,mea,3,2
0-18-14,23,wok,3,2
0-18-15-7,16,phew,4,2
0-18-15-7,23,wold,4,2
0-18-15-9,3,curl,4,2
0-18-15-9,23,wolf,4,2
0-18-15-9-22,3,curly,5,2
0-18-15-9-22,23,wolfs,5,2
0-18-16-5,3,cush,4,2
0-18-16-5,23,womb,4,2
0-18-16-5-22,3,cushy,5,2
0-18-16-5-22,23,wombs,5,2
0-18-16-19,19,skil,4,2
0-18-16-19,23,womp,4,2
0-18-18-7,13,meet,4,2
0-18-18-7,23,wood,4,2
0-18-18-17,13,meed,4,2
0-18-18-17,23,woon,4,2
0-21-4-17,1,aver,4,2
0-21-4-17,23,wran,4,2
0-21-18-17-10,10,jebat,5,2
0-21-18-17-10,23,wrong,5,2
0-21-18-1,20,tolu,4,2
0-21-18-1,23,wrox,4,2
0-24-9-9,3,call,4,2
0-24-9-9,23,wuff,4,2
0-24-10-10,21,usee,4,2
0-24-10-10,23,wugg,4,2
0-24-15-15,3,carr,4,2
0-24-15-15,23,wull,4,2
0-24-17,3,cat,3,2
0-24-17,23,wun,3,2
0-6-11-24,1,agly,4,2
0-6-11-24,24,xdiv,4,2
0-7-15-3,8,howk,4,2
0-7-15-3,24,xema,4,2
0-7-20-11-5,7,gnarl,5,2
0-7-20-11-5,24,xeric,5,2
0-7-20-17-0,1,ahura,5,2
0-7-20-17-0,24,xerox,5,2
0-1-14-11-3,4,derog,5,2
0-1-14-11-3,24,xylia,5,2
0-17-21-3,18,rimu,4,2
0-17-21-3,24,xosa,4,2
0-20-7-8,11,kers,4,2
0-20-7-8,24,xref,4,2
0-1-14-1-14-1,4,derere,6,2
0-1-14-1-14-1,0,zanana,6,2
0-5-5-4,10,joon,4,2
0-5-5-4,0,zeed,4,2
0-5-5-19,1,afft,4,2
0-5-5-19,0,zees,4,2
0-5-13-9,10,jows,4,2
0-5-13-9,0,zemi,4,2
0-5-14-21,7,glub,4,2
0-5-14-21,0,zenu,4,2
0-5-19-20-25,15,othin,5,2
0-5-19-20-25,0,zesty,5,2
0-9-6-6,6,foll,4,2
0-9-6-6,0,ziff,4,2
0-9-6-6-19,6,folly,5,2
0-9-6-6-19,0,ziffs,5,2
0-9-12-12,7,gpss,4,2
0-9-12-12,0,zill,4,2
0-9-13-2,6,fosh,4,2
0-9-13-2,0,zimb,4,2
0-9-13-13-25,6,fosse,5,2
0-9-13-13-25,0,zimmy,5,2
0-9-14-3-15,20,tchwi,5,2
0-9-14-3-15,0,zinco,5,2
0-9-14-11,20,tche,4,2
0-9-14-11,0,zink,4,2
0-9-20,21,udo,3,2
0-9-20,0,zit,3,2
0-9-20-19,6,fozy,4,2
0-9-20-19,0,zits,4,2
0-9-0-0,12,lull,4,2
0-9-0-0,0,zizz,4,2
0-15-7-15,12,lasa,4,2
0-15-7-15,0,zogo,4,2
0-15-12-12-5,20,tiffy,5,2
0-15-12-12-5,0,zolle,5,2
0-15-14-5,4,dsri,4,2
0-15-14-5,0,zone,4,2
0-15-15-14,16,peed,4,2
0-15-15-14,0,zoon,4,2
0-15-15-19,1,appt,4,2
0-15-15-19,0,zoos,4,2
0-21-3-3-15,10,jemmy,5,2
0-21-3-3-15,0,zucco,5,2
